source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
AFD,ADF,sensory,sensory,0.0051204017971422855,0.006883884646323725,0.0017634828491814398,0.14690442808042697,False
AVE,IL1,interneuron,sensory,0.008387182771918996,0.00666595336287428,0.001721229409044716,0.11434357480046772,True
CEP,URA,sensory,sensory,0.001082169018464017,0.002799873269096004,0.0017177042506319872,0.4424743676515122,False
SMB,AVJ,motor,interneuron,0.011719046186786895,0.010008842607086857,0.0017102035797000384,0.07871006649809571,True
SMB,AVD,motor,interneuron,0.004973394908379431,0.0032782640009330205,0.00169513090744641,0.20542910286687344,True
ADF,URB,sensory,sensory,0.001235473534862397,0.0029089638433529405,0.0016734903084905436,0.4037919059672185,False
AWB,ADF,sensory,sensory,0.010032734586674833,0.00836333689592721,0.0016693976907476236,0.09074751004591898,True
CEP,IL1,sensory,sensory,0.000985660823771878,0.002637214937634725,0.0016515541138628473,0.45586825964873706,False
RMF,AIA,motor,interneuron,0.003726826730332319,0.005371786756813934,0.0016449600264816155,0.1807923823477321,False
RIA,AVE,interneuron,interneuron,0.0040020803178964,0.0056427717149091505,0.0016406913970127505,0.17011058069331922,False
SMB,AIA,motor,interneuron,0.010374450545215486,0.012014987692228961,0.0016405371470134752,0.07327281382801887,False
OLQ,OLL,sensory,unknown,0.012901549534133413,0.014507456425801686,0.001605906891668273,0.05859048256462298,False
AUA,CEP,unknown,sensory,0.001010352656037577,0.0025908947251848005,0.0015805420691472234,0.43888737927301164,False
URY,AVA,sensory,interneuron,0.19271027548774844,0.19426089003028862,0.0015506145425401852,0.004007054479275418,False
ADF,IL1,sensory,sensory,0.0017922290413236654,0.0033197333757640957,0.0015275043344404303,0.29880976813394866,False
RMD,ASK,motor,sensory,0.024585710407739856,0.023071312660438707,0.0015143977473011487,0.031777010955068186,True
CEP,AUA,sensory,unknown,0.0014470286056368397,0.0029432225109975335,0.0014961939053606938,0.3407991551125169,False
AIY,ASK,interneuron,sensory,0.012729640181677417,0.011240879972938258,0.0014887602087391583,0.06210796398766055,True
IL1,AVE,sensory,interneuron,0.006108766480705282,0.004631154733881641,0.0014776117468236405,0.13758124510807665,True
IL1,ADF,sensory,sensory,0.0018083375152627898,0.0032189603549235496,0.0014106228396607598,0.28059264599517547,False
RMD,URB,motor,sensory,0.0015157823433202,0.0029164139868489186,0.0014006316435287186,0.3160129894051819,False
URB,ADF,sensory,sensory,0.0012922898152245494,0.0026887815110831544,0.001396491695858605,0.35078287885776505,False
IL1,CEP,sensory,sensory,0.0012242009318223833,0.0026175056442629325,0.0013933047124405492,0.3626785774962708,False
URA,CEP,sensory,sensory,0.0013214605093328044,0.0027144102552178937,0.0013929497458850892,0.34514229831289767,False
CEP,URB,sensory,sensory,0.0007204386397535065,0.002103778207070791,0.0013833395673172842,0.48981349285959996,False
AIA,AIY,interneuron,interneuron,0.006572500126307609,0.005206163834636254,0.0013663362916713547,0.11600095601689703,True
RMD,OLL,motor,unknown,0.0035216644778688954,0.004885838167806521,0.001364173689937626,0.162256704660527,False
AVD,SIA,interneuron,motor,0.003585986105024349,0.002233493243856116,0.001352492861168233,0.23240787652036846,True
AIY,ADL,interneuron,unknown,0.015495298798332965,0.014163888426232618,0.001331410372100347,0.04489031872419478,True
URX,RIP,sensory,interneuron,0.002656697064423438,0.003979187839670059,0.0013224907752466208,0.19929380548801137,False
AVF,SIA,interneuron,motor,0.004837748896295664,0.006139177574391999,0.0013014286780963355,0.11856038843984049,False
AIA,SMB,interneuron,motor,0.009791124071026395,0.011071293242910996,0.0012801691718846014,0.06136245606079039,False
OLL,CEP,unknown,sensory,0.0020694322893145597,0.0033163764084501095,0.0012469441191355498,0.23152402284557197,False
ADF,AWB,sensory,sensory,0.00980287389675104,0.008556736044981184,0.0012461378517698556,0.06787387362462098,True
AUA,RMH,unknown,motor,0.0037621348587243805,0.002565225554673533,0.0011969093040508473,0.18916407584433406,True
URB,CEP,sensory,sensory,0.0008222827305760184,0.0020103089951906713,0.001188026264614653,0.4194131515200194,False
AIN,AIY,interneuron,interneuron,0.00298318122088379,0.0018262062090745154,0.0011569750118092747,0.24056597739365476,True
AUA,ADL,unknown,unknown,0.020841727530311816,0.019687875803578146,0.0011538517267336706,0.02846935644499411,True
CEP,URX,sensory,sensory,0.0010590135307040882,0.0022077075812705527,0.0011486940505664644,0.3516351644443241,False
RMD,IL1,motor,sensory,0.0023398642755875707,0.003486363647348613,0.0011464993717610421,0.19678244092878,False
RMD,URA,motor,sensory,0.002696971091689563,0.0038410131071374637,0.0011440420154479008,0.17498390377798131,False
RMH,AUA,motor,unknown,0.0037723182231155054,0.002644638056292193,0.0011276801668233124,0.1757344292446944,True
ADF,URA,sensory,sensory,0.0015820646961881726,0.0027080781546368667,0.001126013458448694,0.26246525380515584,False
RIP,IL2,interneuron,sensory,0.0013652473433051699,0.0024874467896145126,0.0011221994463093427,0.2912765401210954,False
URA,URY,sensory,sensory,0.004722409911007322,0.005839963502571774,0.0011175535915644522,0.10580515734723013,False
AIY,AIA,interneuron,interneuron,0.00651290086331736,0.005415319418676333,0.0010975814446410265,0.09201552364826243,True
OLL,URB,unknown,sensory,0.001850922932487769,0.0029446351890856314,0.0010937122565978625,0.22806776730968778,False
ADF,URX,sensory,sensory,0.0012181991702651478,0.0023012682494905523,0.0010830690792254045,0.30773663150628666,False
URA,OLL,sensory,unknown,0.002615478469260411,0.0036715503148205602,0.0010560718455601492,0.1679762993031842,False
IL1,URY,sensory,sensory,0.004287051245704924,0.0053341530377531724,0.001047101792048248,0.10883271473252853,False
URB,OLL,sensory,unknown,0.0017080700067521376,0.002742330849981607,0.0010342608432294695,0.23239722741488403,False
